3309,439180,devpony,0.0
3310,19771302,Lidus,1.0
3311,19772794,stanislavnikitin,1.0
3312,19779742,abbath0767,1.0
3313,19781328,Vinchi,1.0
3314,440666,Leono,0.0
3315,440674,shokannn,0.0
3316,19772966,boogiebomzh,1.0
3317,440618,Yermack,0.0
3318,19768632,p0l,1.0
3319,19768836,Yermack,1.0
3320,19768854,Yermack,1.0
3321,440608,bibiw_one,0.0
3322,19767038,sshikov,1.0
3323,19772040,bibiw_one,1.0
3324,19768518,unwrecker,1.0
3325,19769650,mehos,1.0
3326,19771992,bibiw_one,1.0
3327,19771964,rdnve,1.0
3328,19771968,arizhiy,1.0
3329,19771974,bibiw_one,1.0
3330,440564,DesertFlow,0.0
3331,19765414,edogs,1.0
3332,19765434,DesertFlow,1.0
3333,19765456,DesertFlow,1.0
3334,19765424,Doverchiviy_kot,1.0
3335,19766992,JediPhilosopher,1.0
3336,19765528,vassabi,1.0
3337,19765768,artskep,1.0
3338,19767430,DesertFlow,1.0
3339,19765820,demjanich,1.0
3340,19766510,Sychuan,1.0
3341,19767438,DesertFlow,1.0
3342,19765930,ilya_pu,1.0
3343,19767000,JediPhilosopher,1.0
3344,19767458,DesertFlow,1.0
3345,19766122,janvarev,1.0
3346,19767462,DesertFlow,1.0
3347,19766168,wikipro,1.0
3348,19766210,unclejocker,1.0
3349,19769928,VioletGiraffe,1.0
3350,19769980,unclejocker,1.0
3351,19766340,vassabi,1.0
3352,19766514,Sychuan,1.0
3353,19767518,DesertFlow,1.0
3354,19767822,VDG,1.0
3355,19777310,semen-pro,1.0
3356,19766378,Hardwar,1.0
3357,19766606,powerman,1.0
3358,19766382,Stepan555,1.0
3359,19767534,DesertFlow,1.0
3360,19766518,raamid,1.0
3361,19766596,chinacoolhacker,1.0
3362,19766784,andvary,1.0
3363,19766966,vbougay,1.0
3364,19767552,DesertFlow,1.0
3365,19766998,IvanGanev,1.0
3366,19767568,DesertFlow,1.0
3367,19767670,alloky,1.0
3368,19770028,unclejocker,1.0
3369,19767472,karay,1.0
3370,19767584,DesertFlow,1.0
3371,19767768,karay,1.0
3372,19767972,DesertFlow,1.0
3373,19813130,Nehc,1.0
3374,19767888,vassabi,1.0
3375,19767474,Chupans,1.0
3376,19767592,DesertFlow,1.0
3377,19813554,Nehc,1.0
3378,19767802,karay,1.0
3379,19767978,DesertFlow,1.0
3380,19768900,karay,1.0
3381,19772164,DesertFlow,1.0
3382,19772294,karay,1.0
3383,19803738,GadPetrovich,1.0
3384,19806170,DesertFlow,1.0
3385,20133068,mechkladenets,1.0
3386,19772194,DesertFlow,1.0
3387,19813672,Nehc,1.0
3388,19816224,keydach555,1.0
3389,19767858,DmitrySpb79,1.0
3390,19769474,GarryC,1.0
3391,20137938,asm679,1.0
3392,19772166,NeocortexLab,1.0
3393,19816232,Jajaka,1.0
3394,440424,MabajanMabajanovich,0.0
3395,19760526,berez,1.0
3396,19760984,MabajanMabajanovich,1.0
3397,19760550,lair,1.0
3398,19761020,MabajanMabajanovich,1.0
3399,19761050,lair,1.0
3400,19761116,MabajanMabajanovich,1.0
3401,19761142,lair,1.0
3402,19763208,Vinchi,1.0
3403,19763212,lair,1.0
3404,19760564,ni-co,1.0
3405,19761068,MabajanMabajanovich,1.0
3406,19761550,ni-co,1.0
3407,19769130,vectorplus,1.0
3408,19760620,Sirion,1.0
3409,19761004,MabajanMabajanovich,1.0
3410,19761028,Sirion,1.0
3411,19761156,MabajanMabajanovich,1.0
3412,19761184,Sirion,1.0
3413,19762512,MabajanMabajanovich,1.0
3414,19762574,Sirion,1.0
3415,19762674,MabajanMabajanovich,1.0
3416,19760862,codecity,1.0
3417,19761140,MabajanMabajanovich,1.0
3418,19760864,Bedal,1.0
3419,19761044,MabajanMabajanovich,1.0
3420,19761170,Bedal,1.0
3421,19762516,MabajanMabajanovich,1.0
3422,19761176,DjSapsan,1.0
3423,19761270,math_coder,1.0
3424,19761320,DjSapsan,1.0
3425,19761384,math_coder,1.0
3426,19763336,Heian,1.0
3427,19769168,Crazybunter,1.0
3428,19762628,MabajanMabajanovich,1.0
3429,19762676,DjSapsan,1.0
3430,19762706,DjSapsan,1.0
3431,19764494,MabajanMabajanovich,1.0
3432,19764556,DjSapsan,1.0
3433,19761558,smrl,1.0
3434,19762452,MabajanMabajanovich,1.0
3435,19762952,smrl,1.0
3436,19764476,MabajanMabajanovich,1.0
3437,19776570,buriy,1.0
3438,19780854,MabajanMabajanovich,1.0
3439,19781236,buriy,1.0
3440,19762366,arTk_ev,1.0
3441,19762450,DjSapsan,1.0
3442,19762482,MabajanMabajanovich,1.0
3443,19762378,Crazybunter,1.0
3444,19762492,MabajanMabajanovich,1.0
3445,19762380,Vftdan,1.0
3446,19762384,MabajanMabajanovich,1.0
3447,19762914,Crazybunter,1.0
3448,19764378,MabajanMabajanovich,1.0
3449,19762960,dim2r,1.0
3450,19763216,Vinchi,1.0
3451,19768450,dim2r,1.0
3452,19763148,CharlesFrost,1.0
3453,19764460,MabajanMabajanovich,1.0
3454,19764616,Crazybunter,1.0
3455,19769632,MabajanMabajanovich,1.0
3456,19770402,Crazybunter,1.0
3457,19770864,MabajanMabajanovich,1.0
3458,19763222,Vinchi,1.0
3459,19764388,MabajanMabajanovich,1.0
3460,19764380,shchepin,1.0
3461,19764384,MabajanMabajanovich,1.0
3462,19766244,shchepin,1.0
3463,19770106,MabajanMabajanovich,1.0
3464,19764576,ebt,1.0
3465,19769478,MabajanMabajanovich,1.0
3466,19765182,Miron,1.0
3467,19769442,MabajanMabajanovich,1.0
3468,19770298,MabajanMabajanovich,1.0
3469,19770770,Miron,1.0
3470,19765994,DmitryKogan,1.0
3471,19769106,MabajanMabajanovich,1.0
3472,19769350,DjSapsan,1.0
3473,19769460,MabajanMabajanovich,1.0
3474,19770964,DjSapsan,1.0
3475,19776586,buriy,1.0
3476,19777648,Crazybunter,1.0
3477,19781266,buriy,1.0
3478,19781848,Crazybunter,1.0
3479,19780818,MabajanMabajanovich,1.0
3480,19781238,buriy,1.0
3481,19788224,playermet,1.0
3482,19789234,Crazybunter,1.0
3483,431108,DolotovEvgeniy,0.0
3484,19754740,tretyakovpe,1.0
3485,19755482,pfg21,1.0
3486,19756018,tretyakovpe,1.0
3487,19755372,Javian,1.0
3488,19757748,tbl,1.0
3489,19755664,istepan,1.0
3490,19757560,vics001,1.0
3491,19757724,izobr,1.0
3492,19758834,istepan,1.0
3493,19759194,chnav,1.0
3494,19779340,chinakz,1.0
3495,19770286,vlivyur,1.0
3496,19789142,pfg21,1.0
3497,19884450,vlivyur,1.0
3498,19809480,etrex10ru,1.0
3499,19759608,Zverik,1.0
3500,19755678,JegernOUTT,1.0
3501,19755902,DolotovEvgeniy,1.0
3502,19755926,JegernOUTT,1.0
3503,19756082,DolotovEvgeniy,1.0
3504,19756236,Kudesunik,1.0
3505,19756286,DolotovEvgeniy,1.0
3506,19756596,Kudesunik,1.0
3507,19807716,perfect_genius,1.0
3508,19756308,gaalsien,1.0
3509,19756312,DolotovEvgeniy,1.0
3510,19756478,gaalsien,1.0
3511,19757510,strcpy,1.0
3512,19757558,DolotovEvgeniy,1.0
3513,19757886,roryorangepants,1.0
3514,19758960,razielvamp,1.0
3515,19761178,Akon32,1.0
3516,19761950,DolotovEvgeniy,1.0
3517,19764230,OverQuantum,1.0
3518,440258,arttom,0.0
3519,19754436,p_fox,1.0
3520,19754502,DGG,1.0
3521,19755422,Javian,1.0
3522,19761048,Popadanec,1.0
3523,19758404,Zoolander,1.0
3524,19759254,konst90,1.0
3525,19759954,Zoolander,1.0
3526,19767196,zomby,1.0
3527,19769532,255,1.0
3528,19754452,Zmiy666,1.0
3529,19754522,lexnekr,1.0
3530,19755016,ZverArt,1.0
3531,19755198,Zmiy666,1.0
3532,19756788,piton-vas,1.0
3533,19763994,Jef239,1.0
3534,19764104,Popadanec,1.0
3535,19765442,Jef239,1.0
3536,19757458,MacIn,1.0
3537,19756458,tgregory,1.0
3538,19755614,aproject,1.0
3539,19759916,sudden_death,1.0
3540,19760030,lexnekr,1.0
3541,19763750,panchmp,1.0
3542,19763952,Am0ralist,1.0
3543,19768476,popov654,1.0
3544,19768636,striver,1.0
3545,19884554,popov654,1.0
3546,19754658,andy_p,1.0
3547,19754712,kababok,1.0
3548,19755786,F0iL,1.0
3549,19755998,Am0ralist,1.0
3550,19756050,lexnekr,1.0
3551,19756234,DMGarikk,1.0
3552,19756654,lexnekr,1.0
3553,19756964,DMGarikk,1.0
3554,19757964,springimport,1.0
3555,19757866,Vitalley,1.0
3556,19757156,Arbane,1.0
3557,19758578,ultraElephant,1.0
3558,19754454,alexxisr,1.0
3559,19754806,Gordon01,1.0
3560,19755446,Javian,1.0
3561,19756974,Gordon01,1.0
3562,19757828,Javian,1.0
3563,19758054,Gordon01,1.0
3564,19756392,Kocmohabt314,1.0
3565,19759354,popov654,1.0
3566,19755644,spc,1.0
3567,19759116,alexxisr,1.0
3568,19759182,spc,1.0
3569,19759300,konst90,1.0
3570,19760104,spc,1.0
3571,19760124,konst90,1.0
3572,19760316,spc,1.0
3573,19760010,roscomtheend,1.0
3574,19754470,andrewdrone,1.0
3575,19754520,tumbler,1.0
3576,19754542,DGG,1.0
3577,19754750,OnelaW,1.0
3578,19755080,tvr,1.0
3579,19755544,teecat,1.0
3580,19757832,ClearAirTurbulence,1.0
3581,19764178,Merzavets,1.0
3582,19764272,DMGarikk,1.0
3583,19765376,nlykl,1.0
3584,19765344,d-stream,1.0
3585,19754634,gapel,1.0
3586,19755284,baragol,1.0
3587,19755300,gapel,1.0
3588,19755510,inoyakaigor,1.0
3589,19755620,MrInkognito,1.0
3590,19756408,p_fox,1.0
3591,19759912,boroda_el,1.0
3592,19759974,DMGarikk,1.0
3593,19760014,boroda_el,1.0
3594,19760066,striver,1.0
3595,19760786,solariserj,1.0
3596,19760922,striver,1.0
3597,19762462,boroda_el,1.0
3598,19762496,striver,1.0
3599,19762530,popov654,1.0
3600,19762524,popov654,1.0
3601,19767116,konst90,1.0
3602,19767148,striver,1.0
3603,19767344,konst90,1.0
3604,19767400,Popadanec,1.0
3605,19767420,striver,1.0
3606,19767464,nlykl,1.0
3607,19767540,striver,1.0
3608,19767628,nlykl,1.0
3609,19767656,striver,1.0
3610,19768486,popov654,1.0
3611,19771758,Popadanec,1.0
3612,19787598,MacIn,1.0
3613,19789522,Popadanec,1.0
3614,19810534,MacIn,1.0
3615,19813658,Popadanec,1.0
3616,19814166,striver,1.0
3617,19756104,Ogoun,1.0
3618,19759376,popov654,1.0
3619,19760386,Ogoun,1.0
3620,19762534,popov654,1.0
3621,19766432,lexxair,1.0
3622,19768498,popov654,1.0
3623,19756794,Apxuej,1.0
3624,19757116,Marcon,1.0
3625,19759984,boroda_el,1.0
3626,19757124,lexnekr,1.0
3627,19757390,WanSpi,1.0
3628,19757150,Alyoshka1976,1.0
3629,19758906,oracle_and_delphi,1.0
3630,19759528,alexxisr,1.0
3631,19762478,boroda_el,1.0
3632,19762538,popov654,1.0
3633,19762560,boroda_el,1.0
3634,19762590,popov654,1.0
3635,19764002,Jef239,1.0
3636,19769548,Portkir,1.0
3637,19770874,perfect_genius,1.0
3638,440234,Yermack,0.0
3639,19753488,Yermack,1.0
3640,19753736,technic93,1.0
3641,19754554,Yermack,1.0
3642,19754582,red_b,1.0
3643,19754650,Yermack,1.0
3644,439226,entony,0.0
3645,19752706,slava_k,1.0
3646,19753076,entony,1.0
3647,19755170,Suppie,1.0
3648,19755246,entony,1.0
3649,19755828,nehaev,1.0
3650,19756820,entony,1.0
3651,19755748,1dash,1.0
3652,19756814,entony,1.0
3653,19759808,Alyoshka1976,1.0
3654,440190,0xUL,0.0
3655,19752078,DartAlex,1.0
3656,19752216,Vinchi,1.0
3657,19752256,0xUL,1.0
3658,19753360,Sychuan,1.0
3659,19752790,tuxi,1.0
3660,19753120,Alyoshka1976,1.0
3661,19753366,Sychuan,1.0
3662,19753468,tuxi,1.0
3663,19753528,Sychuan,1.0
3664,19753566,tuxi,1.0
3665,19753206,webviktor,1.0
3666,19753386,Sychuan,1.0
3667,19753502,webviktor,1.0
3668,19756676,raamid,1.0
3669,19760208,ni-co,1.0
3670,19753274,YuryB,1.0
3671,19756684,ZNY,1.0
3672,19758600,raamid,1.0
3673,19762198,0xUL,1.0
3674,19808044,yorko,1.0
3675,20033084,LevOrdabesov,1.0
3676,440168,Account_is_busy,0.0
3677,440162,mamkin_ITshnik,0.0
3678,19751408,gbg,1.0
3679,19751504,NickSin,1.0
3680,19751524,gbg,1.0
3681,19751760,mamkin_ITshnik,1.0
3682,19752212,gbg,1.0
3683,19753064,raamid,1.0
3684,19753362,mamkin_ITshnik,1.0
3685,19753664,raamid,1.0
3686,19753930,raamid,1.0
3687,19755342,mamkin_ITshnik,1.0
3688,19755520,gbg,1.0
3689,19756066,mamkin_ITshnik,1.0
3690,19759058,gbg,1.0
3691,19751448,Hardcoin,1.0
3692,19751838,mamkin_ITshnik,1.0
3693,19751908,Hardcoin,1.0
3694,19752340,Yermack,1.0
3695,19755424,mamkin_ITshnik,1.0
3696,19755720,Wilk,1.0
3697,19756022,mamkin_ITshnik,1.0
3698,19756096,Wilk,1.0
3699,19756714,mamkin_ITshnik,1.0
3700,19756874,Wilk,1.0
3701,19758258,mamkin_ITshnik,1.0
3702,19765270,kuza2000,1.0
3703,439614,KarinaErzina,0.0
3704,19751498,sshikov,1.0
3705,19751814,KarinaErzina,1.0
3706,19759748,Mishiko,1.0
3707,19752758,alatushkin,1.0
3708,19752894,eaa,1.0
3709,19755874,alatushkin,1.0
3710,19753018,sshikov,1.0
3711,19767246,sshikov,1.0
3712,19755598,rgs350,1.0
3713,19758006,eaa,1.0
3714,19760396,rgs350,1.0
3715,19762028,eaa,1.0
3716,19762254,rgs350,1.0
3717,19762528,KarinaErzina,1.0
3718,19762444,rgs350,1.0
3719,19760220,Mishiko,1.0
3720,439988,Olga_ol,0.0
3721,19752556,Arbane,1.0
3722,19753016,Olga_ol,1.0
3723,440120,ChePeter,0.0
3724,19750228,vassabi,1.0
3725,19750958,Hardcoin,1.0
3726,19750634,roryorangepants,1.0
3727,19754306,kuza2000,1.0
3728,440070,Yermack,0.0
3729,19748824,ericgrig,1.0
3730,19751070,kosmonaFFFt,1.0
3731,19754308,red_b,1.0
3732,19755712,kosmonaFFFt,1.0
3733,19751166,ProLimit,1.0
3734,19751312,Yermack,1.0
3735,19751610,ProLimit,1.0
3736,19760228,ProLimit,1.0
3737,439742,kate_artamonova,0.0
3738,19750632,rjhdby,1.0
3739,19752782,kate_artamonova,1.0
3740,19752076,geisha,1.0
3741,19752520,avsmal,1.0
3742,19752794,GreenNinja,1.0
3743,19752928,avsmal,1.0
3744,19757172,OCTAGRAM,1.0
3745,19773984,rdppt,1.0
3746,19774676,avsmal,1.0
3747,19777010,rdppt,1.0
3748,19777840,avsmal,1.0
3749,19782524,rdppt,1.0
3750,439950,stanislav_as,0.0
3751,19750940,palec2006,1.0
3752,19750944,stanislav_as,1.0
3753,439546,AndyKy,0.0
3754,19745698,tchspprt,1.0
3755,19745712,sergix,1.0
3756,19745754,tchspprt,1.0
3757,19745774,sergix,1.0
3758,19745798,tchspprt,1.0
3759,19745804,sergix,1.0
3760,19748456,chesterset,1.0
3761,19745796,rsashka,1.0
3762,19745884,Daddy_Cool,1.0
3763,19746042,AndyKy,1.0
3764,19749018,Daddy_Cool,1.0
3765,19747734,musicriffstudio,1.0
3766,19746376,kITerE,1.0
3767,19746644,AndrewGulenko,1.0
3768,19746690,AndyKy,1.0
3769,19746738,AndrewGulenko,1.0
3770,19747020,AndyKy,1.0
3771,19747226,AndrewGulenko,1.0
3772,19747446,AndyKy,1.0
3773,19746750,advan20092,1.0
3774,19747298,AndyKy,1.0
3775,19747598,prankov,1.0
3776,19747614,musicriffstudio,1.0
3777,19748446,AndyKy,1.0
3778,19748482,musicriffstudio,1.0
3779,19748576,AndyKy,1.0
3780,19748632,musicriffstudio,1.0
3781,19748728,AndyKy,1.0
3782,19748014,cgnrat,1.0
3783,19748522,AndrewGulenko,1.0
3784,19758414,yokotoka,1.0
3785,19760596,AndyKy,1.0
3786,19841098,tongohiti,1.0
3787,19750166,maybe24,1.0
3788,19750326,AndyKy,1.0
3789,19751608,maybe24,1.0
3790,19752234,AndyKy,1.0
3791,19752630,Sadler,1.0
3792,19753032,maybe24,1.0
3793,19755800,AndyKy,1.0
3794,19752228,AndyKy,1.0
3795,19787978,maybe24,1.0
3796,19788726,maybe24,1.0
3797,19797640,AndyKy,1.0
3798,19797608,RobertArtua,1.0
3799,19797610,AndyKy,1.0
3800,439928,Stantin,0.0
3801,19745750,lingvo,1.0
3802,19747484,Stantin,1.0
3803,19747626,lingvo,1.0
3804,19747992,Stantin,1.0
3805,19748018,lingvo,1.0
3806,19748046,Stantin,1.0
3807,19748092,lingvo,1.0
3808,19748132,Stantin,1.0
3809,19750452,lingvo,1.0
3810,19753998,Stantin,1.0
3811,19749454,roryorangepants,1.0
3812,19749760,Stantin,1.0
3813,19750586,roryorangepants,1.0
3814,19751740,Stantin,1.0
3815,19751878,roryorangepants,1.0
3816,19753990,Stantin,1.0
3817,19748966,dkurt,1.0
3818,19749280,Stantin,1.0
3819,19749716,lakroft,1.0
3820,19749748,Stantin,1.0
3821,19749838,dkurt,1.0
3822,19751736,Stantin,1.0
3823,439886,ykaland,0.0
3824,19744046,tongohiti,1.0
3825,19744444,ykaland,1.0
3826,19744854,tongohiti,1.0
3827,19756678,tongohiti,1.0
3828,19756736,ykaland,1.0
3829,19756990,tongohiti,1.0
3830,19757300,ykaland,1.0
3831,19759064,tongohiti,1.0
3832,19757320,ykaland,1.0
3833,19744308,robo2k,1.0
3834,19744372,GoodGreenTea,1.0
3835,19744450,ykaland,1.0
3836,19756774,ykaland,1.0
3837,19756962,tongohiti,1.0
3838,19757282,ykaland,1.0
3839,19759118,tongohiti,1.0
3840,19746350,zavod,1.0
3841,439724,gubanovpa,0.0
3842,439688,gubanovpa,0.0
3843,439394,dmitrybugaychenko,0.0
3844,19730606,dmitrybugaychenko,1.0
3845,19731856,nikolay_karelin,1.0
3846,19731960,dmitrybugaychenko,1.0
3847,436342,YuraDorn,0.0
3848,439410,pavel_smolnikov,0.0
3849,19727448,wert_lex,1.0
3850,19727526,mat300,1.0
3851,19727666,klvov,1.0
3852,19727740,mat300,1.0
3853,19727818,axifive,1.0
3854,19728172,VDG,1.0
3855,19728378,Mad__Max,1.0
3856,19728118,wormball,1.0
3857,19729526,pavel_smolnikov,1.0
3858,19731416,AlexeyR,1.0
3859,19728174,wormball,1.0
3860,19737410,mat300,1.0
3861,19731956,AlexeyR,1.0
3862,19732482,Nashev,1.0
3863,19736950,mat300,1.0
3864,19733226,qw1,1.0
3865,19740386,mat300,1.0
3866,19742156,qw1,1.0
3867,19744812,mat300,1.0
3868,19752222,qw1,1.0
3869,19753796,mat300,1.0
3870,19754222,qw1,1.0
3871,19754784,mat300,1.0
3872,19727554,onion_bass,1.0
3873,19728190,edogs,1.0
3874,19729208,Sirion,1.0
3875,19731968,vsb,1.0
3876,19732530,homocomputeris,1.0
3877,19727722,Varim,1.0
3878,19729678,Chaos_Optima,1.0
3879,19730464,Varim,1.0
3880,19731442,AlexeyR,1.0
3881,19731966,Chaos_Optima,1.0
3882,19732490,Nashev,1.0
3883,19727850,axifive,1.0
3884,19728186,VDG,1.0
3885,19728372,Mad__Max,1.0
3886,19728432,MIKEk8,1.0
3887,19729360,UlanMAM,1.0
3888,19731314,botyaslonim,1.0
3889,19731386,excoder,1.0
3890,19734706,smrl,1.0
3891,19738622,excoder,1.0
3892,19739838,VDG,1.0
3893,19739980,excoder,1.0
3894,19754126,VDG,1.0
3895,19731458,defuz,1.0
3896,19731526,mmortall,1.0
3897,19732084,pavel_smolnikov,1.0
3898,19732154,excoder,1.0
3899,19732092,excoder,1.0
3900,19732134,zentelechia,1.0
3901,19732200,excoder,1.0
3902,19732164,excoder,1.0
3903,19734818,smrl,1.0
3904,19739300,wert_lex,1.0
3905,19732186,arielf,1.0
3906,19732218,excoder,1.0
3907,19732310,arielf,1.0
3908,19732494,excoder,1.0
3909,19751872,spam-receiver,1.0
3910,19967532,Alex023,1.0
3911,439332,Alexey_mosc,0.0
3912,19732034,S_A,1.0
3913,19733928,Alexey_mosc,1.0
3914,19734342,S_A,1.0
3915,19735058,Alexey_mosc,1.0
3916,439392,sannikovdmitry,0.0
3917,19726786,atikhonov,1.0
3918,19730740,sannikovdmitry,1.0
3919,439350,Platonic,0.0
3920,19724596,achekalin,1.0
3921,19724652,Platonic,1.0
3922,19725132,achekalin,1.0
3923,19724656,RobertLis,1.0
3924,19725040,Platonic,1.0
3925,19725240,RobertLis,1.0
3926,19725274,Platonic,1.0
3927,19730980,S_A,1.0
3928,19724806,Hardcoin,1.0
3929,19725018,Platonic,1.0
3930,19725640,Hardcoin,1.0
3931,19726662,Platonic,1.0
3932,19727870,lyderisaz,1.0
3933,19728680,Platonic,1.0
3934,19725004,Platonic,1.0
3935,19726070,buriy,1.0
3936,19726694,lyderisaz,1.0
3937,19726696,Platonic,1.0
3938,19726860,lyderisaz,1.0
3939,19727572,Platonic,1.0
3940,19727878,lyderisaz,1.0
3941,19731330,buriy,1.0
3942,19732036,lyderisaz,1.0
3943,19738448,buriy,1.0
3944,19726674,Platonic,1.0
3945,19726676,Platonic,1.0
3946,19734940,Favorite101,1.0
3947,19772398,skch,1.0
3948,20049422,Kilorad,1.0
3949,20049638,Platonic,1.0
3950,20055892,buriy,1.0
3951,20056460,Platonic,1.0
3952,20060876,buriy,1.0
3953,20056480,Platonic,1.0
3954,20058614,Kilorad,1.0
3955,20059064,Kilorad,1.0
3956,438562,temkahap,0.0
3957,19726618,roryorangepants,1.0
3958,19726630,temkahap,1.0
3959,19922056,SandStep,1.0
3960,438560,temkahap,0.0
3961,19718684,igamblezzz,1.0
3962,19721396,ericgrig,1.0
3963,19733736,startars,1.0
3964,19808156,temkahap,1.0
3965,439122,ChePeter,0.0
3966,438948,SmartEngines,0.0
3967,19715940,HerrDirektor,1.0
3968,19716358,raiSadam,1.0
3969,19717026,SmartEngines,1.0
3970,19716814,AlexThai,1.0
3971,19718112,HerrDirektor,1.0
3972,19720710,hzone,1.0
3973,19721348,ZUZ,1.0
3974,19721450,shifttstas,1.0
3975,19721606,firedragon,1.0
3976,19721628,shifttstas,1.0
3977,19723000,xfaetas,1.0
3978,19722334,vanxant,1.0
3979,19723814,ivanrt,1.0
3980,19724266,xFFFF,1.0
3981,19726838,MacIn,1.0
3982,19741898,gvitaly,1.0
3983,19754608,xFFFF,1.0
3984,439038,StanSemenoff,0.0
3985,19714294,agershun,1.0
3986,19714434,StanSemenoff,1.0
3987,19714418,DzugaruCS,1.0
3988,438886,sadfun,0.0
3989,19713318,SergeyMax,1.0
3990,19713332,sadfun,1.0
3991,19713674,barkalov,1.0
3992,19713692,TheShock,1.0
3993,19713976,red_andr,1.0
3994,19714338,Popadanec,1.0
3995,19715488,alan008,1.0
3996,19718076,Popadanec,1.0
3997,19717232,psman,1.0
3998,19715946,AotD,1.0
3999,19717666,genuimous,1.0
4000,19717990,fsmorygo,1.0
4001,19718216,Mr_Boshi,1.0
4002,19726320,genuimous,1.0
4003,19718052,AotD,1.0
4004,19719638,irsick,1.0
4005,19726364,genuimous,1.0
4006,19716674,nidalee,1.0
4007,19713348,staticmain,1.0
4008,19717678,ganqqwerty,1.0
4009,19717736,staticmain,1.0
4010,19746004,Antti,1.0
4011,19756626,SneakyJoe,1.0
4012,19713360,amarao,1.0
4013,19713420,NikitosZs,1.0
4014,19745404,ShER424,1.0
4015,19713444,alexyr,1.0
4016,19713762,SADKO,1.0
4017,19717880,tyderh,1.0
4018,19717288,atomAltera,1.0
4019,19713454,alexanster,1.0
4020,19713668,sadfun,1.0
4021,19713886,alfemy,1.0
4022,19716806,markmariner,1.0
4023,19716932,bearoxide,1.0
4024,19717700,darthmaul,1.0
4025,19721802,bearoxide,1.0
4026,19718020,alfemy,1.0
4027,19714128,advan20092,1.0
4028,19715564,cyberly,1.0
4029,19715664,alfemy,1.0
4030,19716154,advan20092,1.0
4031,19723130,alfemy,1.0
4032,19713466,vicsoftware,1.0
4033,19713628,staticmain,1.0
4034,19713722,sadfun,1.0
4035,19718430,timahvey,1.0
4036,19716116,vicsoftware,1.0
4037,19716576,nidalee,1.0
4038,19717446,SuAlUr,1.0
4039,19713520,zuborg,1.0
4040,19713638,TheShock,1.0
4041,19713578,PVExpert,1.0
4042,19714498,andrex77,1.0
4043,19716586,nidalee,1.0
4044,19713710,barkalov,1.0
4045,19714618,vvzvlad,1.0
4046,19716574,QDeathNick,1.0
4047,19717542,Nashev,1.0
4048,19717572,vvzvlad,1.0
4049,19713776,gltrinix,1.0
4050,19713834,Dark_Daiver,1.0
4051,19713926,sadfun,1.0
4052,19714876,Dark_Daiver,1.0
4053,19724836,PsyHaSTe,1.0
4054,19714278,AngReload,1.0
4055,19714296,red_andr,1.0
4056,19714412,Arxitektor,1.0
4057,19715322,vitaliy2,1.0
4058,19715698,VADemon,1.0
4059,19716844,redpax,1.0
4060,19717974,0xf0a00,1.0
4061,19720770,genuimous,1.0
4062,19714504,putinBog,1.0
4063,19714738,uLow,1.0
4064,19714872,katzen,1.0
4065,19715366,Grief,1.0
4066,19715860,tapochek97,1.0
4067,19716602,nidalee,1.0
4068,19726088,PsyHaSTe,1.0
4069,19727712,nidalee,1.0
4070,19729742,PsyHaSTe,1.0
4071,19714828,Zmiy666,1.0
4072,19715004,springimport,1.0
4073,19716366,TRIMER,1.0
4074,19718898,zxweed,1.0
4075,19718956,DistortNeo,1.0
4076,19719146,TRIMER,1.0
4077,19720182,springimport,1.0
4078,19722814,TRIMER,1.0
4079,19726254,springimport,1.0
4080,19730844,ftdgoodluck,1.0
4081,19730990,juray,1.0
4082,19731826,TheShock,1.0
4083,19731882,springimport,1.0
4084,19732394,DistortNeo,1.0
4085,19715184,putinBog,1.0
4086,19715190,hf35,1.0
4087,19715710,CyberAP,1.0
4088,19715456,irsick,1.0
4089,19715466,irsick,1.0
4090,19717048,DistortNeo,1.0
4091,19717440,psman,1.0
4092,19722204,GadPetrovich,1.0
4093,19714884,nevzorofff,1.0
4094,19715002,OlegKrikun,1.0
4095,19715862,ivgrin,1.0
4096,19720420,OlegKrikun,1.0
4097,19726100,PsyHaSTe,1.0
4098,19791602,alex_kaz,1.0
4099,19715954,Cepg,1.0
4100,19717608,Raspy,1.0
4101,19715214,dkurt,1.0
4102,19715342,vitaliy2,1.0
4103,19716338,lifestar,1.0
4104,19717390,homm,1.0
4105,19715344,KvanTTT,1.0
4106,19716636,nidalee,1.0
4107,19717730,KvanTTT,1.0
4108,19718608,nidalee,1.0
4109,19717840,juray,1.0
4110,19718574,nidalee,1.0
4111,19718908,juray,1.0
4112,19718972,nidalee,1.0
4113,19719202,juray,1.0
4114,19719342,nidalee,1.0
4115,19719562,juray,1.0
4116,19719752,nidalee,1.0
4117,19720536,BigElectricCat,1.0
4118,19720996,juray,1.0
4119,19721032,DistortNeo,1.0
4120,19721474,juray,1.0
4121,19721750,BigElectricCat,1.0
4122,19722778,nidalee,1.0
4123,19715408,serafims,1.0
4124,19715800,DCNick3,1.0
4125,19716428,Elmot,1.0
4126,19718200,nlykl,1.0
4127,19718600,DiKey,1.0
4128,19719024,juray,1.0
4129,19723584,Taciturn,1.0
4130,19725002,juray,1.0
4131,19715510,0o0,1.0
4132,19715706,Utopia,1.0
4133,19716090,0o0,1.0
4134,19716644,nidalee,1.0
4135,19716022,Avaja,1.0
4136,19716202,sshmakov,1.0
4137,19719026,denisshabr,1.0
4138,19716370,epsonic,1.0
4139,19716504,sadfun,1.0
